,0,1,2,3,4,5,6,7
4642,a4121bc8-cc7b-469e-a914-18e6618ab3a2,203,46.79802955665025,47,50,61,45,14.83743842364532
4643,ddf5afa8-2720-48fd-bc46-13825353fb5d,210,48.095238095238095,49,56,60,45,13.952380952380953
4644,4ecbf950-efcf-4fd6-a4fa-164fe9676120,205,46.829268292682926,46,48,63,48,13.980487804878049
4645,2963a106-592a-4a32-a02f-cfd5f48c4c18,202,50.0,37,51,64,50,15.143564356435643
4646,655df9c3-b709-4285-b9c2-397a314b530f,215,49.30232558139535,48,55,61,51,14.418604651162791
4647,037b07f4-e644-43b6-bdaa-851ebb6eaac5,467,50.74946466809422,96,122,134,115,14.147751605995717
4648,596b33e0-373b-4aa4-b155-ac1c0228b6e8,214,47.19626168224299,47,52,66,49,16.58411214953271
4649,c4c8d151-c43c-482b-91cc-e332d04219c2,206,43.20388349514563,46,49,71,40,13.480582524271844
4650,14dbe494-716c-4b4a-b870-8002b6cdd4b3,214,47.66355140186916,46,49,66,53,15.476635514018692
4651,a010d5a8-8d94-4ef3-8fa6-dadd370ba76a,191,48.167539267015705,47,49,52,43,10.921465968586388
4652,30051ef7-71cd-4794-b021-604ca0497c2c,417,47.721822541966425,95,105,123,94,10.884892086330936
4653,7b1e0644-ab22-4bf5-8ebc-3306978f8a4b,189,46.03174603174603,47,43,55,44,15.222222222222221
4654,76aad68f-d959-4cec-b5ba-02c43bb5ad6e,230,46.52173913043478,62,53,61,54,10.182608695652174
4655,5357bd0c-3efb-4556-8cab-bebeee0ca328,195,46.15384615384615,45,48,60,42,11.671794871794871
4656,ffdae069-0be8-45de-ab87-87ac44464a13,208,47.59615384615385,40,51,69,48,15.75
4657,836840dc-ec24-4d98-b37f-cf4efc2b83ca,200,47.5,48,49,57,46,13.76
4658,08c8ce38-af6c-4ce6-857d-190de12b2586,202,52.475247524752476,41,65,55,41,12.400990099009901
4659,a386e997-13c5-413a-bebf-105cf1bc84b4,216,45.370370370370374,51,54,67,44,11.828703703703704
4660,9042b835-8028-4a98-b45d-2e619f7ee82d,228,46.92982456140351,56,53,65,54,9.763157894736842
4661,5389e5fa-2a1c-4aca-a6f2-147e68ec8e78,196,44.89795918367347,46,41,62,47,15.316326530612244
4662,c1560e26-675b-4819-bb66-8e819d4a8c14,209,48.32535885167464,48,53,60,48,17.497607655502392
4663,a784500a-352d-46fe-a9da-fdc4e7d38d26,202,47.02970297029703,48,48,59,47,11.816831683168317
4664,b8b796c8-3b0b-48c2-9673-8d15a7ce6d55,217,47.004608294930875,50,54,65,48,14.428571428571429
4665,750be470-63dd-40ce-9227-d8c17d83cf03,209,45.45454545454545,43,47,71,48,15.301435406698564
4666,e74a10ef-18e2-4ca7-b968-537d837775ba,197,42.63959390862944,57,46,56,38,14.289340101522843
4667,7c9bfbda-bfe3-4a37-b9c5-aeb20c221dd3,195,46.15384615384615,40,50,65,40,11.292307692307693
4668,e2c75387-d3bf-4a32-b7d3-3b485ecf3dfb,206,53.398058252427184,39,62,57,48,9.936893203883495
4669,f5c79a2c-fc5c-4ea7-ba53-91928bf66056,193,50.77720207253886,41,52,54,46,11.61139896373057
4670,11351ae2-54e4-48ef-99d1-4f3d3c8d1d01,215,47.906976744186046,55,49,57,54,11.316279069767441
4671,cb678483-e1a4-4fd8-a416-515b00f81a1b,209,45.933014354066984,47,50,66,46,17.24401913875598
4672,0039b0e1-4e8c-4298-b2cf-b630b69cce1d,205,45.853658536585364,47,50,64,44,15.551219512195122
4673,bf8eede3-164c-4755-83a3-20ac9e67b62b,191,50.78534031413613,43,49,51,48,12.879581151832461
4674,aac5a185-a50f-46f8-be39-1de5f04a0969,240,51.25,46,59,71,64,12.820833333333333
4675,8103b279-0cfc-47a0-86ba-de053bcd79d5,198,45.45454545454545,54,45,54,45,16.86868686868687
4676,1a3ca9b1-ecb9-40d5-a613-9f6ee49a5fa5,230,49.56521739130435,57,53,59,61,17.678260869565218
4677,df14ade9-efbf-42e1-9d61-d398560b20ef,201,51.74129353233831,42,56,55,48,14.497512437810945
4678,90a02177-bbec-4f7a-83e4-282a13692c59,210,44.76190476190476,50,53,66,41,12.9
4679,74601c32-aa61-41fa-91b6-d5005ef48aed,203,46.79802955665025,53,50,55,45,13.251231527093596
4680,63aead68-f7ad-44e9-a7b6-7db978a879f3,201,47.76119402985075,42,55,63,41,14.45273631840796
4681,ae6f3c9f-7a0a-4d5b-8d13-77525a931b63,220,47.72727272727273,53,51,62,54,17.713636363636365
4682,83c54aa7-8b40-45a5-9ef6-95cf597b0c0e,327,48.318042813455655,64,83,105,75,13.220183486238533
4683,b0f097da-c1c9-475e-9929-ee61e5aea553,169,52.662721893491124,33,49,47,40,11.485207100591715
4684,1b633edb-904e-498f-9fe4-b35ae2a6659c,202,49.00990099009901,42,53,61,46,13.009900990099009
4685,94ba4563-2906-4d1c-8b99-f97f0f152f71,190,49.473684210526315,44,49,52,45,13.957894736842105
4686,1b798d88-573d-43cb-8f6e-41cf79ab2c65,221,48.86877828054298,55,54,58,54,12.90950226244344
4687,a4d9aab0-c42d-417c-9de0-53218663e034,198,43.93939393939394,56,45,55,42,12.373737373737374
4688,1220a89c-91fd-4420-9eb6-d5d8d8c84cad,201,45.77114427860697,46,50,63,42,15.572139303482587
4689,e597a4c5-8de0-4e7a-8a46-e6506a54d455,192,48.958333333333336,45,46,53,48,13.041666666666666
4690,a3da253e-6108-4736-b065-26252399774d,219,44.74885844748859,49,53,72,45,11.703196347031964
4691,02219cab-7971-4e1e-b388-453846cdf569,208,51.92307692307692,45,56,55,52,13.495192307692308
4692,06e811bd-9478-49d7-b6a1-a68c520b094e,208,48.55769230769231,49,53,58,48,14.379807692307692
4693,a608f245-7513-4984-a403-1ed45a0c4ff3,225,48.0,51,56,66,52,13.964444444444444
4694,ebd23876-1e61-4b75-8bda-bcc6ee87dc8c,204,48.03921568627451,52,50,54,48,16.58823529411765
4695,88899aaf-ffa2-48c0-988d-3a099f7dcae1,1072,59.514925373134325,222,325,212,313,16.348880597014926
4696,36869edf-6986-495c-a5ed-dbd62ba45bbc,191,46.596858638743456,43,45,59,44,14.146596858638743
4697,1d3bc6a6-14dc-43c6-b37f-b724d6fa85e1,213,45.539906103286384,58,46,58,51,14.60093896713615
4698,434a7237-8cd4-403a-a5b5-ba8f99f0e48f,216,49.074074074074076,53,54,57,52,14.319444444444445
4699,ab110442-303f-4ddb-bdad-a4be4a10eb66,197,46.192893401015226,42,52,64,39,11.700507614213198
4700,b5089dd2-455f-415e-a4d2-0a376e9fc924,656,55.94512195121951,152,176,137,191,13.990853658536585
4701,9f0c1f35-1ecf-41c5-a9ff-cf2f43010f50,202,47.02970297029703,44,49,63,46,15.232673267326733
4702,52ee3b82-09b4-4e74-8d49-3db67671b379,252,48.01587301587302,61,66,70,55,12.626984126984127
4703,a88e3fba-d69b-4742-ae54-c83e31c360ae,217,48.38709677419355,49,56,63,49,13.7926267281106
4704,8e776381-f968-4e92-a160-534983e6befe,207,48.792270531400966,45,57,61,44,14.183574879227054
4705,dcd4c02b-c5d2-4924-b747-f681498f0302,203,45.320197044334975,52,45,59,47,13.068965517241379
4706,3342b07d-e0d9-4927-aac6-c4c684c5cdc8,718,46.239554317548745,174,153,212,179,12.498607242339833
4707,fa576733-3027-4ac2-9568-f0c45c762c02,209,48.32535885167464,55,53,53,48,11.808612440191387
4708,acf31f99-f71a-45eb-bb30-50d7aa7d74dd,193,48.18652849740933,44,45,56,48,11.683937823834198
4709,0038aedc-50ac-4f54-a2e2-9800d1d25682,291,54.63917525773196,50,96,82,63,11.65635738831615
4710,32986122-b9a0-4944-8dc0-54b40b14b427,215,46.97674418604651,46,52,68,49,14.734883720930233
4711,e951ad93-0f0d-4e08-a9ae-bf07cb57fe63,205,48.292682926829265,47,52,59,47,11.44390243902439
4712,4ab58339-d570-42eb-b90f-14c79052b319,435,47.12643678160919,98,109,132,96,10.549425287356321
4713,0804706f-1261-429e-9970-3459f84525e6,220,45.90909090909091,58,51,61,50,11.604545454545455
4714,2251d0fc-c446-4191-8af6-92eb740138fc,214,51.401869158878505,45,60,59,50,13.018691588785046
4715,031f2721-cc76-4124-9a14-5037e3a53be9,311,50.48231511254019,54,85,100,72,12.765273311897106
4716,86093ad9-3a35-408b-84e8-01b0c88e36be,202,50.0,45,50,56,51,13.668316831683168
4717,cba5e83c-9273-4b8a-a1ad-fedf0ecfab63,203,47.783251231527096,53,45,53,52,12.088669950738916
4718,234db5b1-8e1d-421a-88ab-16348616ab7b,192,51.5625,40,49,53,50,10.432291666666666
4719,e43aa34e-620c-4d28-b9bf-11c2dcbc88d3,167,45.50898203592814,27,45,64,31,11.191616766467066
4720,94d6ef46-5432-4c4c-a58d-9055ea548688,232,53.01724137931034,50,60,59,63,14.788793103448276
4721,2a692d81-2e18-4f12-9d32-ff33b5e69822,205,42.926829268292686,53,47,64,41,12.507317073170732
4722,f165bf99-ef46-4830-b37f-b1f8f0e3b70c,196,43.36734693877551,46,45,65,40,10.85204081632653
4723,2e5b2720-c34b-4ff2-816a-4d8e9605705c,208,44.71153846153846,52,48,63,45,14.024038461538462
4724,73492c51-150a-4674-883c-e78b3d286abb,216,49.074074074074076,54,54,56,52,14.5
4725,584edb5e-a0a9-45b8-9d60-3d2f6438b9af,373,53.88739946380697,75,109,97,92,11.093833780160859
4726,b06bfb25-c76f-48d6-b856-14337c9a8fb8,206,49.029126213592235,53,49,52,52,12.815533980582524
4727,f50f5ca6-f672-4ff1-bbe0-b4dd8349a2e2,211,45.97156398104266,53,49,61,48,12.872037914691942
4728,c1220191-168f-4fa1-9cb2-0e4f620eb8c0,681,45.96182085168869,164,165,204,148,14.748898678414097
4729,8458edef-10b7-4523-b034-12a5786d2097,222,39.189189189189186,63,45,72,42,9.833333333333334
4730,118e9387-a7e2-45a2-aae1-f25fa1bb41bd,200,49.0,50,50,52,48,10.745
4731,16e6a28f-5dd3-4947-b6ed-d788dde80d5f,207,43.96135265700483,55,47,61,44,14.676328502415458
4732,3c268998-b835-4369-8015-e889f90b14c6,214,45.794392523364486,53,48,63,50,10.813084112149532
4733,f4851cb9-35ce-4cd7-b806-5bc8858b9756,212,47.16981132075472,59,52,53,48,13.952830188679245
4734,3c854e9c-12e1-414b-8e36-520dbf82042e,203,46.79802955665025,55,46,53,49,12.261083743842365
4735,1eefc277-2cff-464b-8b01-289f75c8f9fc,191,48.69109947643979,41,50,57,43,12.0
4736,b6f4dd66-7e11-4c48-8edd-edce3ffe54ee,215,46.04651162790697,58,49,58,50,17.176744186046513
4737,afce82c0-6223-432f-888a-17ae57bb2514,210,45.714285714285715,53,50,61,46,11.533333333333333
4738,e32d0f5d-cc9b-4dcf-a757-3c6210f2e0ce,213,48.35680751173709,51,52,59,51,13.995305164319248
4739,d601fa65-e735-4d5b-b4dd-49abd2dc37c0,206,49.029126213592235,46,52,59,49,12.20873786407767
4740,fd3b0d66-179a-40ec-b877-837d75515b3b,183,48.08743169398907,50,48,45,40,10.382513661202186
4741,a7cf3d9b-dec3-48f1-bf61-edaff87b1b5a,202,46.039603960396036,47,50,62,43,14.168316831683168
4742,1ff9e1a2-9ec3-470f-82ff-4e72e829afb3,208,50.48076923076923,40,54,63,51,14.177884615384615
4743,190d501e-fd89-4cfd-add3-6b9f9b98ab15,208,45.67307692307692,48,53,65,42,13.552884615384615
4744,8de43bad-9a20-44a4-b6d4-b367b8e3edc3,361,47.36842105263158,87,89,103,82,9.903047091412743
4745,c16ee96b-2418-46a2-9212-e5f5861d4461,245,46.93877551020408,46,61,84,54,11.30204081632653
4746,b0b4461f-6180-4676-bd58-13103d2dc128,253,58.10276679841897,47,73,59,74,14.608695652173912
4747,37d6c5e2-5d7f-495d-8334-d7154d17e18e,540,57.22222222222222,100,137,131,172,14.42962962962963
4748,c18d87f7-1d0d-47f7-83e7-a95b7eedf937,206,45.63106796116505,45,50,67,44,13.563106796116505
4749,b3336071-6ec1-482f-a5a3-3c87c9d3309b,211,52.60663507109005,42,59,58,52,12.497630331753555
4750,1b5e1a20-d37c-447f-8db3-aad1dbe6c5c2,215,46.51162790697674,46,53,69,47,15.534883720930232
4751,0c757fa8-5427-45e1-9a70-b17462ee71a6,388,46.90721649484536,78,103,128,79,13.268041237113403
4752,2cdf474f-c916-44e0-92e9-59401fab98a9,202,50.0,39,52,62,49,11.747524752475247
4753,b774ff19-60ec-4c25-8830-53a364022ecc,206,50.0,49,54,54,49,15.024271844660195
4754,1bcd2032-ffcb-4e0f-8e65-75400ed4a1fe,208,48.07692307692308,51,55,57,45,12.20673076923077
4755,8240fd81-48ee-4d60-a09c-d86a0adf5417,210,47.142857142857146,49,51,62,48,13.442857142857143
4756,d6b47fdc-adf2-4509-92b2-e4f34d98f834,201,41.29353233830846,48,43,70,40,9.631840796019901
4757,4853c07a-9089-4bfb-ba0c-abf43306d7d6,203,45.320197044334975,51,47,60,45,9.827586206896552
4758,ec2d88d4-4a4a-4a4a-9fd9-0cf864ca6d26,211,50.71090047393365,46,59,58,48,7.838862559241706
4759,a041d453-68d5-4775-bc4c-bc345d2f70d8,192,44.791666666666664,41,49,65,37,13.234375
4760,cad8dc36-96e6-402f-9e29-259e4a731de7,196,41.83673469387755,51,46,63,36,10.78061224489796
4761,1c7e9022-283b-4cc1-8e99-5b9485d8bdf6,204,49.509803921568626,45,51,58,50,12.602941176470589
4762,771299c4-22e4-44a0-be5f-09d73db8b9c5,675,44.74074074074074,171,158,202,144,16.88888888888889
4763,3c9641f5-31ce-407d-9ec8-e00ab07577af,208,46.15384615384615,45,55,67,41,12.634615384615385
4764,9ae2fbb8-848e-4661-b2c0-7af602736580,211,44.07582938388626,59,45,59,48,10.725118483412322
4765,4a52cbc0-14b6-4cab-a4a0-8bcd0bd5a4d4,189,47.61904761904762,48,42,51,48,12.291005291005291
4766,938f928e-05f0-4c79-88a9-fd27f5982fbd,202,49.504950495049506,47,49,55,51,15.470297029702971
4767,1bbc98c2-eb31-4bb5-ab3c-4fe67085ce1a,194,45.876288659793815,46,46,59,43,18.70618556701031
4768,fb0743a4-e81a-4c18-8577-d27fe2b940c2,211,47.39336492890995,53,51,58,49,11.222748815165877
4769,da58bac2-8ec3-4093-b021-ef9819b5521b,219,43.83561643835616,54,52,69,44,11.031963470319635
4770,410e518b-db7b-49c1-b177-abcdbc6a1d99,170,44.705882352941174,32,41,62,35,15.411764705882353
4771,ff710b3b-0558-45c6-a1f9-12b177bd7fbb,196,44.38775510204081,49,43,60,44,10.331632653061224
4772,d83a3356-49d0-4b5c-9444-091ef7300f85,185,49.729729729729726,43,49,50,43,10.324324324324325
4773,313a414f-bd61-4e0f-8d4b-27708a6c6ba8,190,45.26315789473684,45,48,59,38,12.410526315789474
4774,1d4ff319-8cb3-452d-9b4f-26fa08022da5,218,48.1651376146789,42,56,71,49,7.756880733944954
4775,f12905bd-d227-4779-9843-02f42c49be25,182,48.35164835164835,47,42,47,46,15.637362637362637
4776,95ce0edf-8724-4ca8-aee9-17267cd67aa5,187,45.98930481283423,47,45,54,41,9.058823529411764
4777,b524c3de-1d07-4cd1-94d8-8bf4c0f67e7e,191,50.261780104712045,40,51,55,45,14.031413612565444
4778,03515fbc-002b-474c-83eb-891858f8e49a,208,43.75,40,49,77,42,11.278846153846153
4779,15310961-655a-4a29-92bb-95c3ae36acf0,194,45.36082474226804,45,43,61,45,12.969072164948454
4780,56912cd3-7f61-4a2c-8bc2-cf977dc08b77,215,48.83720930232558,44,58,66,47,12.013953488372094
4781,74e08414-55e0-44a4-97c7-0dd8a459fcca,194,48.96907216494845,44,50,55,45,13.262886597938145
4782,6f381805-203c-4430-8fb2-8ecd7d99297c,207,48.792270531400966,43,54,63,47,13.507246376811594
4783,babfbc0f-b021-4eed-9eda-c8307e7dd1d0,198,47.97979797979798,42,47,61,48,15.803030303030303
4784,32cd1e91-a483-4ad8-b95d-e0c1013a6040,202,44.05940594059406,49,46,64,43,15.148514851485148
4785,eabc378d-30ee-4c04-8642-0e7280525bac,199,47.73869346733668,47,46,57,49,10.442211055276381
4786,013dbc6d-ae9b-4098-910d-14557fc8f5c7,204,46.07843137254902,52,51,58,43,13.200980392156863
4787,2892be64-fe45-4272-ad07-217ec0870aa4,180,44.44444444444444,42,43,58,37,12.022222222222222
4788,886527d1-50f7-4446-b4dd-d3909bf26a38,169,47.928994082840234,31,43,57,38,15.44378698224852
4789,77439941-91e3-452e-9fc9-a3cc054992bd,196,44.89795918367347,43,49,65,39,12.35204081632653
4790,548e7c2b-d8a1-48ec-a8ac-16736f39d7f8,214,48.13084112149533,49,53,62,50,13.30841121495327
4791,e5562bf2-2dab-4163-8d74-cd8c282d3c38,206,43.20388349514563,49,51,68,38,9.08252427184466
4792,faa504ba-d6e4-48cf-b746-a47d3881762b,216,47.68518518518518,56,49,57,54,18.59259259259259
4793,d3ae551f-00ae-4394-b1ba-2916c9d0d843,188,43.61702127659574,53,44,53,38,9.808510638297872
4794,8a737f79-e38b-401d-9bda-e2c53c7d280b,214,46.26168224299065,58,51,57,48,14.313084112149532
4795,7b45a7dc-833f-455e-840e-e311f86a793d,193,47.15025906735751,49,47,53,44,12.512953367875648
4796,8e7f99d1-fa7a-4769-97bd-277b23cd3b9b,210,48.095238095238095,48,57,61,44,13.914285714285715
4797,8fe026c6-7904-46c2-adeb-f45e913a5eb9,204,47.549019607843135,50,53,57,44,6.583333333333333
4798,52cde50f-009e-4a95-8b77-49ce3a07f163,200,49.0,42,52,60,46,15.36
4799,7850195e-e024-40d0-87c1-d640c39adcfa,199,47.23618090452261,47,49,58,45,10.924623115577889
4800,b744cdb5-0224-496b-894b-1aae27ba635c,240,49.583333333333336,56,59,65,60,9.183333333333334
4801,7593f9df-3ba5-49c5-b1a0-a365f3dd5c7e,196,52.55102040816327,37,50,56,53,12.290816326530612
4802,f1fd33f2-fdf5-4873-b99b-cbc40a9d8499,204,49.01960784313726,54,50,50,50,13.455882352941176
4803,fb1f04f1-95fa-4d88-b6d1-0668ea18b67e,207,49.75845410628019,42,55,62,48,12.893719806763285
4804,5dd97b22-3783-424a-a4c5-436481e5e1d6,186,44.623655913978496,50,34,53,49,9.344086021505376
4805,762ce253-059e-493f-b7b5-fe4217af561d,198,44.94949494949495,43,45,66,44,9.833333333333334
4806,ff662e2f-e6e1-4b3f-9aea-a2833e430766,178,41.57303370786517,51,41,53,33,7.241573033707865
4807,63c7672c-ab05-4865-826a-4bc568718822,193,42.487046632124354,45,47,66,35,11.44559585492228
4808,23193664-abc8-4ba0-b40f-2e7043c00915,196,46.42857142857143,45,49,60,42,11.494897959183673
4809,1927aa98-a8be-48ed-9247-693cf417d0c5,202,48.01980198019802,46,50,59,47,12.816831683168317
4810,4658c08f-635f-43bd-a096-b073a5437a9f,194,45.36082474226804,47,47,59,41,6.845360824742268
4811,38fa9e3b-8b54-4b76-8f26-082d720daf51,254,43.30708661417323,68,58,76,52,8.748031496062993
4812,b8dcf792-8d88-406e-999f-8de4d1ad2354,237,49.36708860759494,54,64,66,53,11.738396624472573
4813,a5fc4202-84ee-43e4-90fb-d34fed986123,218,44.03669724770642,53,51,69,45,11.779816513761467
4814,bac21cd7-af4c-43bb-9e82-5958d0bbf1ba,174,47.701149425287355,42,44,49,39,13.85632183908046
4815,e8a834e9-ee6f-477e-b7b4-c7c1c1b4ee9b,217,43.31797235023041,51,47,72,47,12.419354838709678
4816,ab76d954-cd9d-4708-9bdc-5a97278c21e9,199,49.74874371859296,43,51,57,48,17.170854271356784
4817,6580f6e0-6345-4012-bde1-36759508a7d3,232,46.12068965517241,62,52,63,55,9.150862068965518
4818,05e4937b-4311-464e-8a4a-b3c8cd5dba7f,216,49.53703703703704,54,53,55,54,14.87962962962963
4819,498a10c6-f61e-4559-9f65-eaf9720129f7,204,42.15686274509804,47,53,71,33,6.372549019607843
4820,a48e153c-b88f-4c4f-8ecb-c20ea9d647e4,204,47.05882352941177,58,48,50,48,9.990196078431373
4821,99d691eb-c964-428b-8e70-310b5e9584a8,209,49.760765550239235,37,55,68,49,11.382775119617225
4822,6c3a4086-30ca-4a82-afd6-463f928a9d7d,206,47.57281553398058,55,54,53,44,12.160194174757281
4823,323e9232-b807-4aa7-aeb0-b9583c04fe11,221,48.41628959276018,50,54,64,53,12.171945701357465
4824,6323dc46-f355-402a-b002-ea8899db605e,186,46.236559139784944,40,49,60,37,13.924731182795698
4825,2c7875b2-dfe0-4bc7-a5ca-7ba52caf5761,200,51.5,40,57,57,46,10.615
4826,90a44129-7f1a-4fb9-9cd0-1c179942b51d,215,40.93023255813954,58,47,69,41,6.5488372093023255
4827,57560fd9-c112-4a9f-9bef-ab132fbb3531,200,46.0,48,50,60,42,13.955
4828,0b38f238-e48c-462d-8134-d4258e595814,222,47.747747747747745,54,50,62,56,12.49099099099099
4829,07e1fd90-6c4d-4ddc-ab40-3df7d96e6c67,197,48.223350253807105,43,44,59,51,15.33502538071066
4830,2dee71e7-dd0b-4ad8-968e-ede082869054,183,49.72677595628415,43,50,49,41,15.398907103825136
4831,48277e17-2e4d-4166-a4b9-f7bffb4624a2,152,44.078947368421055,35,33,50,34,13.506578947368421
4832,a8f99805-faa7-4407-9e49-8cadc811cb42,199,47.23618090452261,49,50,56,44,12.839195979899497
4833,12ee9abc-fe97-400f-af05-e8f11b80529d,195,49.743589743589745,45,50,53,47,10.441025641025641
4834,64c3460c-5dbb-4ffe-b991-ab365cbb7021,222,43.693693693693696,55,52,70,45,8.40990990990991
4835,a49ddec6-a21e-4298-8e3a-1023185259f6,199,46.733668341708544,45,50,61,43,13.969849246231156
4836,ebb573d9-138e-44a1-af43-250c5f9bcdfc,198,39.39393939393939,60,38,60,40,7.494949494949495
4837,2f3328c4-e112-45b0-993b-e9d6b39eb810,215,45.58139534883721,50,51,67,47,15.204651162790698
4838,96e4f6ce-7e43-4d30-9d40-e50c4936ce9c,202,43.06930693069307,55,49,60,38,9.108910891089108
4839,a489d836-7384-4e4a-8533-70b9d1a7b031,201,44.776119402985074,55,45,56,45,12.283582089552239
4840,77a34b3e-273b-4f69-837c-df045c8480b8,219,42.922374429223744,62,47,63,47,10.881278538812785
4841,c9d7e322-1550-4b0d-ac66-1ba044a4f727,203,49.75369458128079,50,54,52,47,12.344827586206897
4842,1e26d1f2-00fd-484b-8a8a-9ee28d8b9f96,195,51.794871794871796,39,57,55,44,6.9282051282051285
4843,29f94609-453b-4bd5-9b00-e53bcde2806c,195,47.17948717948718,41,50,62,42,12.538461538461538
4844,5aece00e-05dd-4ee9-b63f-8f3cb1ae7aba,211,47.39336492890995,48,52,63,48,16.76303317535545
4845,08afe7d6-cbd8-4a47-94b5-fc7599c6cd64,165,43.63636363636363,38,38,55,34,8.163636363636364
4846,83ef1214-f586-47be-9526-71d4ce386ab0,217,49.76958525345622,44,56,65,52,15.91705069124424
4847,36864a9c-ff3a-4e64-955e-ab49fafefe19,190,43.68421052631579,45,48,62,35,14.236842105263158
4848,7d00bb91-e455-4676-95c3-1093aa8a6425,217,50.69124423963134,47,58,60,52,11.276497695852534
4849,6b9e1222-0e8c-4b85-9199-79cb55e66c4b,197,47.71573604060914,41,49,62,45,7.969543147208122
4850,d989ad81-00e5-48a8-8ba4-5019ebe4f7c2,214,47.19626168224299,48,53,65,48,17.747663551401867
4851,743bedf4-1dff-4f2a-9685-6af47de20862,175,49.142857142857146,37,47,52,39,9.445714285714285
4852,383ca3a7-ba7e-492a-ad0a-cee64dcfed1b,201,40.79601990049751,55,41,64,41,15.238805970149254
4853,8c4fc44f-e54b-4e24-b44d-40594610b129,196,43.87755102040816,50,44,60,42,16.229591836734695
4854,517e0a7d-d434-4cee-97fd-f796ddad1c27,206,48.05825242718446,51,50,56,49,10.422330097087379
4855,32ba55aa-5fa7-4d4b-997b-d7a2fbef247d,170,43.529411764705884,40,40,56,34,8.9
4856,00806a98-13e4-45f4-9a27-3c56d49898d9,218,52.75229357798165,35,62,68,53,9.339449541284404
4857,d18808e7-6dd6-4e4d-8ef4-4072cf9637d6,212,48.58490566037736,61,51,48,52,11.15566037735849
4858,6282a81c-0a8a-4b44-b54f-753489a1659b,201,47.76119402985075,49,48,56,48,11.323383084577115
4859,8f01b370-3911-4e22-80e4-c2c33dc6e85f,225,44.888888888888886,54,54,70,47,9.524444444444445
4860,2fecdf12-034a-4294-a0ca-d18bf7c60606,196,45.40816326530612,51,46,56,43,13.887755102040817
4861,a2d90cb8-c758-4b92-9e50-99e99a2095cf,206,47.57281553398058,43,51,65,47,14.888349514563107
4862,a22050c1-f51f-4d15-baf3-2b8da180ac27,232,43.96551724137931,56,53,74,49,14.75
4863,b97c31de-daa4-4209-a0d2-f7c689ea7505,208,46.63461538461539,51,50,60,47,12.076923076923077
4864,02da0930-426b-4a7c-8127-e0997039f989,184,46.19565217391305,40,49,59,36,9.233695652173912
4865,4eceb449-ab72-40ff-8f52-697e48d70794,209,50.239234449760765,44,53,60,52,12.062200956937799
4866,e1007d8e-508b-4ef0-9c19-3818ae76ed16,215,51.627906976744185,49,56,55,55,13.883720930232558
4867,f4a01c69-cd7e-423e-8246-b40ce5eb69ee,216,44.44444444444444,49,50,71,46,10.939814814814815
4868,bcb955bc-9a40-47f5-aff6-78360cf740e2,202,45.54455445544554,45,48,65,44,12.267326732673267
4869,811c12f7-ee6f-4954-8b8b-2e68d7199539,210,51.904761904761905,42,59,59,50,14.8
4870,e92a9173-3e79-4d9d-863d-fc288c0aed7b,198,42.92929292929293,52,46,61,39,11.313131313131313
4871,12756aed-0397-450c-8150-5d0efb3a5dd6,184,47.28260869565217,42,49,55,38,15.027173913043478
4872,995941ed-ae12-49da-8f3d-b46f516a11e8,224,45.535714285714285,47,58,75,44,6.232142857142857
4873,e805a906-f632-4109-bbe8-9c275ceadee1,209,50.239234449760765,45,56,59,49,12.043062200956937
4874,c0d1d2ca-c038-410d-9647-be8f14e9ea23,214,45.794392523364486,47,52,69,46,15.16822429906542
4875,4a50cb13-f714-4749-9593-a3d809e99df1,176,51.13636363636363,38,47,48,43,12.079545454545455
4876,32c3d9d7-3649-4016-b98a-4b3c0e0eaffe,190,47.89473684210526,51,45,48,46,13.663157894736843
4877,7d952327-fdc0-4cf1-8135-3d2cbb4ce39f,181,44.19889502762431,47,45,54,35,11.022099447513812
4878,a4ec625d-0603-4b87-8530-d293f63153b6,213,41.78403755868545,55,47,69,42,10.375586854460094
4879,2e519083-8d87-403b-9b86-52e3af3f9604,227,46.25550660792952,56,54,66,51,13.127753303964758
4880,a17cf063-4485-4457-8bfb-03df95dc8b4b,184,46.19565217391305,44,51,55,34,12.478260869565217
4881,b76660e1-c86f-4f19-aae8-2168d0620ed4,203,47.29064039408867,48,47,59,49,13.118226600985222
4882,9ec4043d-de20-4afd-95b3-d1732f5b824a,210,48.57142857142857,44,52,64,50,13.752380952380953
4883,9fa7fac9-bfe5-4230-856b-128b68d06da2,201,47.76119402985075,41,52,64,44,9.82089552238806
4884,9399d377-07c2-4422-b76e-31202cf7d82e,437,45.08009153318078,105,86,135,111,12.922196796338673
4885,26f145f2-b75a-4f61-a365-c10a8b15c85c,190,52.10526315789474,38,56,53,43,11.389473684210527
4886,69f60514-e878-426d-977b-a6748642a9b4,191,49.738219895287955,40,55,56,40,11.801047120418849
4887,5693d167-6340-4526-b316-e8e84090b48e,222,46.846846846846844,44,52,74,52,10.004504504504505
4888,37e1c008-a0fa-42b0-8ffa-21bbac3d0bda,226,48.230088495575224,54,53,63,56,10.017699115044248
4889,5e1ee6f1-8aea-490e-801e-100ba2a29d47,185,49.729729729729726,40,49,53,43,13.756756756756756
4890,3ef36d88-aa2e-43fd-8334-0d4b92bbaadd,182,53.84615384615385,31,53,53,45,12.18131868131868
